times,T2,R2,TD2,PSFC,wspd10,wdir10,wspd67,wdir65,wspd88,wspd108,wdir106
2018-05-22 18:00:00,288.09116,55.30257,6.0181904,987.5033,3.5532987,234.02548,4.041509122018267,232.0924791208233,4.170251299467881,4.2762667197855,231.96808924681295
2018-05-22 18:10:30,287.97818,49.976757,4.470642,987.21094,3.5291193,231.93271,4.154202304418269,231.89511964436224,4.210733463964796,4.262032014387514,231.8484364826682
2018-05-22 18:21:00,287.9065,50.61027,4.583248,987.3756,3.5051968,232.5116,4.152947902571729,232.29082107432944,4.21165848830822,4.259905633082085,232.11765274720346
2018-05-22 18:30:00,287.94394,50.60372,4.615894,987.48413,3.5216467,232.97037,4.189380909293649,232.7460821461835,4.252106624211102,4.302778762611321,232.59605308337768
2018-05-22 18:40:30,287.82538,51.145348,4.657702,987.3248,3.5667527,233.19429,4.247786128695135,232.96079466553826,4.309269615911044,4.359439800742803,232.81780116549265
2018-05-22 18:51:00,287.7239,51.858765,4.760738,987.71533,3.5715442,233.06125,4.292830881457415,232.8420663910384,4.356048311506729,4.40762649050091,232.69720894316623
2018-05-22 19:00:00,287.70834,52.21781,4.8443747,987.7736,3.6231616,233.33542,4.361520987213082,233.09752798702047,4.425592197547559,4.477998764102162,232.93250794154454
2018-05-22 19:10:30,287.5361,53.27376,4.969668,987.73584,3.56312,233.6438,4.333741701177247,233.46823640318368,4.402031561007864,4.4573420069777185,233.26290335787638
2018-05-22 19:21:00,287.30786,54.555622,5.096371,987.6118,3.5374506,234.09843,4.375112930209328,233.82218359584056,4.448634267178668,4.507707985782084,233.60876059439047
2018-05-22 19:30:00,287.26874,55.173702,5.220477,987.59283,3.5202172,234.92154,4.387760663417384,234.54094805009396,4.469136125735137,4.534255885606993,234.28275114855023
2018-05-22 19:40:30,286.98526,57.062798,5.4365907,987.6707,3.3111696,235.54587,4.334911159785085,235.2853676272852,4.442265864705753,4.5269074806243665,234.97519468617128
2018-05-22 19:51:00,286.5261,59.707462,5.654239,987.58044,2.9910634,236.44746,4.3090585991480985,235.88715095909106,4.451258494624085,4.561059237451068,235.46304525284356
2018-05-22 20:00:00,286.42456,61.30372,5.9364386,987.4635,2.852675,236.62697,4.301863375764008,235.7460256165951,4.490778470103631,4.634372130649815,235.11972066177435
