times,T2,R2,TD2,PSFC,wspd10,wdir10,wspd67,wdir65,wspd88,wspd108,wdir106
2018-05-22 18:00:00,288.09116,55.30257,6.0181904,987.5033,3.5532987,234.02548,4.041509122018267,232.0924791208233,4.170251299467881,4.2762667197855,231.96808924681295
2018-05-22 18:10:30,288.07788,49.366993,4.388365,987.2273,3.589065,231.83272,4.216557662489878,231.81875918610837,4.271982274544981,4.319339206935033,231.68065884599434
2018-05-22 18:21:00,288.05774,49.49856,4.407564,987.37854,3.486873,232.46849,4.127521165039165,232.30675879904697,4.190950155712407,4.247248480768942,232.1465334600362
2018-05-22 18:30:00,288.10062,49.554016,4.4628153,987.5002,3.4816558,233.01785,4.135503140274463,232.81515047790313,4.200299485954138,4.257973305222431,232.6467998324262
2018-05-22 18:40:30,287.99405,49.991566,4.489435,987.32495,3.5090485,233.34169,4.177519965150271,233.1033967085429,4.23848083229757,4.292532646470863,232.94490195913042
2018-05-22 18:51:00,287.8975,50.438084,4.526648,987.68146,3.4953713,233.29945,4.21202736393081,233.03796790374668,4.275491530954824,4.329370942460538,232.87331033374105
2018-05-22 19:00:00,287.88824,50.62495,4.5705657,987.66724,3.5525217,233.63815,4.283720569365517,233.36794355717745,4.347895298675123,4.402094904201462,233.18762698882452
2018-05-22 19:10:30,287.71042,51.45063,4.636139,987.6052,3.4888482,233.98149,4.276977225200448,233.77151477539604,4.349433975039641,4.408439556747565,233.54577373450465
2018-05-22 19:21:00,287.48166,52.48426,4.7071447,987.5093,3.4509726,234.47133,4.3259493146908685,234.1474233284852,4.4091016852418985,4.476217180897569,233.8809841564655
2018-05-22 19:30:00,287.44876,52.889297,4.7858744,987.50586,3.439439,235.24124,4.358188359640563,234.7629751911294,4.4507046747670636,4.524666342360035,234.45086733083684
2018-05-22 19:40:30,287.1851,54.64061,5.0045323,987.584,3.197466,236.1709,4.318079685863619,235.6482738531445,4.439725285804657,4.535490428478987,235.24035999936385
