times,T2,R2,TD2,PSFC,wspd10,wdir10,wspd67,wdir65,wspd88,wspd108,wdir106
2018-09-22 18:00:00,302.11163,65.89414,21.762701,974.74744,6.3933177,355.50986,7.5434694083884235,355.460647705517,7.769924373083396,7.9856392548309865,355.2708987596483
2018-09-22 18:10:30,302.4115,62.17048,21.118744,974.59106,6.709372,355.6643,8.409161437814022,355.2130522863495,8.59836886757771,8.773005316986785,355.04401024631846
2018-09-22 18:21:00,302.38715,61.34684,20.884836,975.1697,6.725243,354.76572,8.522620169323003,354.35788154259467,8.70417571651301,8.872157891539018,354.14743759746915
2018-09-22 18:30:00,302.43942,60.739464,20.775946,975.1046,6.7331047,353.67227,8.524953514295117,353.05216843113357,8.69884769996121,8.859980727357595,352.8571949709968
2018-09-22 18:40:30,302.42184,60.418076,20.675632,974.8119,6.7950244,352.0614,8.599739719018688,351.60066440239336,8.77202437893562,8.931543633331808,351.42264233995695
2018-09-22 18:51:00,302.36456,60.329727,20.599266,974.7776,6.755129,351.19513,8.573890781349071,350.9546717657008,8.747908667315675,8.908698201616259,350.76672729167484
2018-09-22 19:00:00,302.4131,60.068714,20.575811,974.8058,6.6977563,351.05493,8.552742930326724,350.86183589216205,8.72661910598738,8.887208515215542,350.6763874930005
2018-09-22 19:10:30,302.2482,60.44967,20.522385,973.8668,6.833772,350.73508,8.81762077629741,350.2390418752563,9.008415456277216,9.184074701070466,350.07488741088497
2018-09-22 19:21:00,302.12726,60.792038,20.49915,973.7008,6.9841385,349.21545,9.084332166739358,348.8484947055308,9.301472640990196,9.50141957647887,348.6932160329554
2018-09-22 19:30:00,302.16687,60.773354,20.53112,973.6408,6.833808,349.40247,8.957124948058203,349.08232745029005,9.194061261970704,9.41223419579386,348.8893904860415
2018-09-22 19:40:30,301.9923,61.484474,20.55243,973.07117,6.5997124,346.8956,8.738026038702968,346.4714980138579,8.991026329571326,9.22395392521786,346.3914320463778
2018-09-22 19:51:00,301.7808,62.497066,20.613464,972.86084,6.425195,345.11398,8.689697427844,344.6524761347319,8.957256912319103,9.203056442848473,344.64781321387505
2018-09-22 20:00:00,301.65826,63.349277,20.71332,973.13635,6.6824017,341.89328,9.149403695311433,341.5345134924087,9.451422955454994,9.7282276712401,341.7062276101653
2018-09-22 20:10:30,301.03787,65.933464,20.765188,973.26306,6.8736715,339.26242,9.48359339082384,339.4787299446863,9.814849999006288,10.119566690875663,339.83747558272773
2018-09-22 20:21:00,300.28662,68.98773,20.775187,972.90857,6.745179,340.95367,9.528544777335886,341.31730904048925,9.868754727958681,10.184731830396371,341.779029033812
2018-09-22 20:30:00,299.98602,70.74235,20.888979,972.866,6.0252395,339.29538,8.866007116096753,341.11739684057056,9.246565166271274,9.603080759282097,341.90773616296264
2018-09-22 20:40:30,299.5163,73.32991,21.013165,972.7749,5.040814,340.81848,8.346268378423039,344.0233612771446,8.77470318436997,9.180674248691393,344.7781259074703
2018-09-22 20:51:00,299.07706,75.96256,21.154793,972.8882,4.0534935,345.82175,7.767972922230896,348.34186234248233,8.235936609455871,8.683554645141047,348.6908796179541
2018-09-22 21:00:00,298.9815,77.354324,21.35178,972.7425,3.3206763,350.01993,7.324604299734097,351.51095802664383,7.818116601515706,8.292287476194561,351.3327190464605
2018-09-22 21:10:30,298.15253,81.41982,21.37189,972.52423,3.0870957,359.51395,7.715604459944187,356.6442103031216,8.222989205388332,8.710123282702957,355.5864559464868
2018-09-22 21:21:00,297.05365,85.700096,21.127304,972.33844,3.0881534,7.114665,8.193961591885818,359.7862453807424,8.692213605756503,9.168919860500273,358.1047550708044
2018-09-22 21:30:00,297.09534,85.56435,21.142385,972.27454,3.3578067,6.0421844,8.580981116898077,358.58946395558667,9.054587860169105,9.50585030238834,356.8464036364466
2018-09-22 21:40:30,296.58325,87.18826,20.945513,971.96674,3.8926754,4.9896183,9.376976183994048,358.3391703635287,9.819941272749523,10.238931550511449,356.5693237536563
2018-09-22 21:51:00,296.62534,86.85681,20.925909,972.05786,4.087448,5.9999533,9.468201472472456,359.10684709469257,9.901667231254297,10.308796255460544,357.3209010747923
2018-09-22 22:00:00,296.28152,88.47268,20.885103,972.4026,3.8265836,7.340102,9.319022514477744,12.691846096073402,9.760238262968153,10.173828705237735,358.38075177472086
2018-09-22 22:10:30,296.2063,88.550995,20.82623,972.4612,4.091612,8.015796,9.607897750541232,13.503072002936738,10.09220291099007,10.54629292374173,359.58372719901206
2018-09-22 22:21:00,295.94525,89.4938,20.740742,972.73596,3.8226774,4.9772983,9.352868364494029,359.6775486663023,9.904076903565722,10.420425498163242,359.075488830985
2018-09-22 22:30:00,295.72806,90.27401,20.667233,972.9911,3.7216434,4.9176264,9.362995062073598,0.25638839626346854,9.959573174581694,10.51750596383346,0.08607636612419929
2018-09-22 22:40:30,295.72516,89.88107,20.595474,973.0854,3.8753526,4.318652,9.520674637680807,0.6857837109840436,10.174616987247159,10.78349299285103,0.9791250329401504
2018-09-22 22:51:00,295.55014,90.41242,20.518642,973.17065,3.6948864,5.5377803,9.39487720167531,2.6053662225309995,10.075417959536338,10.707267836615342,3.12774679702277
2018-09-22 23:00:00,295.3524,91.18251,20.460396,973.3018,3.4956582,9.526014,9.203892105081122,5.854048204390557,9.880325633807216,10.507929638593499,6.3474794997861546
2018-09-22 23:10:30,295.31598,91.120636,20.414248,973.22546,3.6096737,12.766472,9.277970732456772,8.972249999822749,9.954981529251913,10.58304540701651,9.42202433581944
2018-09-22 23:21:00,295.28403,91.0845,20.376848,972.9787,3.6333687,11.238109,9.197986675349114,9.730050118845583,9.902734776309142,10.555978286773913,10.280529023190713
2018-09-22 23:30:00,295.2829,90.96877,20.355656,972.8624,3.7410421,11.28763,9.317765076633169,11.085135674671143,10.064952807513315,10.75597705808351,11.475721715733377
2018-09-22 23:40:30,295.31976,90.69784,20.34439,972.7254,3.9589944,10.812108,9.536769209137042,11.93876140931008,10.358386605123167,11.115099439231344,12.12505392645737
2018-09-22 23:51:00,295.2781,90.889984,20.337229,972.4757,4.09023,10.54412,9.753057701223034,12.710647519688356,10.641240551256292,11.455720566002121,12.533366343791382
2018-09-23 00:00:00,295.19977,91.338455,20.338703,972.4565,4.032105,10.6587305,9.814884802802727,13.233748543822582,10.752775267845442,11.610040954429621,12.672227455286396
2018-09-23 00:10:30,295.09875,91.94303,20.34453,972.5707,4.070722,11.630882,10.111789448052619,13.817644808543468,11.090673055210257,11.983122916714956,12.769306647332039
2018-09-23 00:21:00,294.99695,92.56734,20.352282,973.02765,3.9191694,10.9150715,10.21920269199036,13.138998612958297,11.192881407576355,12.080457478125336,11.737118148499466
2018-09-23 00:30:00,294.93164,92.90067,20.345377,973.0813,3.8973472,12.220119,10.477313784559348,13.429711710348299,11.384326569225765,12.21171572347453,11.546390144211596
2018-09-23 00:40:30,294.94345,92.73493,20.32871,973.09766,4.0057096,12.960905,10.8764272275866,13.118196557260404,11.680541268024342,12.415242020067927,11.054721834468785
2018-09-23 00:51:00,294.99872,92.26516,20.302448,973.2017,4.2163296,11.0897665,11.445451475424633,11.532260074597861,12.147266315235791,12.790537848468237,9.745879393123783
2018-09-23 01:00:00,295.01715,91.943184,20.265223,973.1007,4.2834187,8.945713,11.768935868685475,9.820253582014963,12.386679529163562,12.954899734083547,8.338040434063721
2018-09-23 01:10:30,294.96594,91.895966,20.207157,972.69366,4.2386446,8.48652,11.957654154731753,8.964587247255439,12.493992590629134,12.988243240270474,7.7335173247780435
2018-09-23 01:21:00,294.81607,92.4192,20.15067,972.63226,3.9891605,9.0769205,11.868525474447578,8.580706579748455,12.382354247232268,12.8544837254361,7.619300206547714
2018-09-23 01:30:00,294.5861,93.430695,20.098022,972.7717,3.6722956,8.719455,11.702450545207247,8.073802909549665,12.207297538700896,12.670559281726394,7.2516859538154455
2018-09-23 01:40:30,294.49588,93.6057,20.039446,972.63403,3.648886,10.86938,11.690219994468332,8.369344514258115,12.163218189134556,12.596845411218872,7.472747247006869
2018-09-23 01:51:00,294.35703,93.81739,19.939512,972.7673,3.424558,10.734387,11.42231142120371,7.671075370401418,11.888431689582582,12.315084250606713,6.76866064724096
2018-09-23 02:00:00,294.3232,93.8298,19.908583,972.7734,3.543731,11.460138,11.508476331454279,8.016049626993219,11.966591626363378,12.385922093149844,7.028756903804189
2018-09-23 02:10:30,294.37296,93.50507,19.902554,972.70557,3.7683568,13.422107,11.489384568735998,8.846936919592276,11.960825371879327,12.393771853255101,7.72511380529644
2018-09-23 02:21:00,294.21637,93.87622,19.812094,972.99164,3.5172956,13.345315,11.132849226472493,8.99458617295178,11.639773531909185,12.109138173409999,7.714603717439602
2018-09-23 02:30:00,294.17957,93.87226,19.775562,973.29944,3.5897884,14.845316,11.13417776783846,9.839978366052906,11.662886596695204,12.156041809941476,8.29807661006878
2018-09-23 02:40:30,294.33362,92.866196,19.756433,973.25464,4.0565577,13.789528,11.500242221546282,9.70922966979107,12.077203172604566,12.618883312058188,7.913298435609988
2018-09-23 02:51:00,294.40936,92.114334,19.702473,973.3011,4.3282046,9.559965,11.693900291114872,7.893337237197209,12.355356130581537,12.979177455432747,6.057370214946762
2018-09-23 03:00:00,294.47864,91.431244,19.652964,973.33966,4.6118474,7.3018966,12.024126136280485,6.4448588660182295,12.75753289536782,13.4503607896786,4.5329114477299175
2018-09-23 03:10:30,294.61542,90.2715,19.585436,973.1481,5.1127744,4.4405956,12.519768483324622,4.146111415276342,13.336848305835343,14.108377712313928,4.282307030946411
2018-09-23 03:21:00,294.74365,89.07202,19.499817,972.5097,5.547158,4.3260794,12.913901335647697,3.0296010776402165,13.810211437608702,14.655174678329658,3.3047685226961345
2018-09-23 03:30:00,294.78665,88.43398,19.428701,972.4989,5.389804,2.2630332,12.763996468314263,13.587246097343535,13.713025173825486,14.609132828550674,359.54327581554526
2018-09-23 03:40:30,294.7869,87.97039,19.346428,972.31885,5.3174853,1.72604,12.694692726479188,359.8026324044127,13.674799592164089,14.602529501165447,358.53945011066054
2018-09-23 03:51:00,294.707,87.98835,19.272099,972.1354,4.9942603,357.77866,12.308121360867238,356.6628776185482,13.32050547392999,14.282691688351223,355.75795154149625
2018-09-23 04:00:00,294.49985,88.81196,19.217073,971.9397,4.3361907,354.05734,11.546706373674974,353.8726210141845,12.558590946060573,13.526735718350013,353.19821715968044
