times,T2,R2,TD2,PSFC,wspd10,wdir10,wspd67,wdir65,wspd88,wspd108,wdir106
2018-09-22 18:00:00,302.11163,65.89414,21.762701,974.74744,6.3933177,355.50986,7.5434694083884235,355.460647705517,7.769924373083396,7.9856392548309865,355.2708987596483
2018-09-22 18:10:30,302.22156,65.992874,21.889517,974.5774,6.656024,357.40448,7.960128695445391,356.68561762336935,8.17023176007125,8.370515363858857,356.20054925289026
2018-09-22 18:21:00,302.30792,65.67856,21.894487,975.1408,6.9569316,358.06097,8.308301212781176,357.06704130393865,8.493406626832556,8.669964426752953,356.4393725488526
2018-09-22 18:30:00,302.43433,65.12365,21.877663,975.075,7.1799235,358.28052,8.544210960478999,356.80149070036384,8.706810029050267,8.861728143065944,356.13467487277495
2018-09-22 18:40:30,302.48694,64.70752,21.824749,974.83594,7.4943004,357.87918,8.931267992009252,356.28799935867994,9.072168321660058,9.205622480500972,355.6355242459914
2018-09-22 18:51:00,302.53812,64.28946,21.769411,974.8895,7.7237697,357.94876,9.254903632668402,356.3584581464672,9.384359077810737,9.505701123492218,355.70764327716483
2018-09-22 19:00:00,302.6259,63.845184,21.741056,975.0132,7.8799896,358.5301,9.498352628234658,356.76408343262443,9.627504746969613,9.747512096116575,356.0886949077861
2018-09-22 19:10:30,302.54688,63.913666,21.684168,974.1644,8.301783,358.51108,10.087969897417194,356.3690143106268,10.229580200440274,10.360226067194132,355.66388331150637
2018-09-22 19:21:00,302.48578,64.000694,21.6487,973.9197,8.845424,357.79852,10.740674653406437,355.90947878232134,10.902670860743036,11.05174940321904,355.13046073667596
2018-09-22 19:30:00,302.51245,63.90896,21.650782,973.82623,8.987286,358.3198,10.871055994205125,356.13269606142876,11.051581653452573,11.217620380543778,355.2363425255107
2018-09-22 19:40:30,302.43808,64.20151,21.653887,973.5081,9.207512,354.93195,11.153399915090407,352.538347112994,11.363308898210292,11.556221187287049,351.59864198283003
2018-09-22 19:51:00,302.37985,64.5378,21.682512,973.20825,9.238208,353.10028,11.24439142563416,351.49603457475274,11.474082503937872,11.685284569573463,350.4635774497417
2018-09-22 20:00:00,302.40744,64.643814,21.734432,973.2573,9.723794,353.60638,11.853382680904717,351.82440818891854,12.090723745992065,12.30949898609425,350.80727599406026
2018-09-22 20:10:30,302.2302,65.264435,21.720722,973.676,10.10642,351.22556,12.106527172829102,349.6714912843014,12.333735714067412,12.543695491705424,348.7545969550909
