times,T2,R2,TD2,PSFC,wspd10,wdir10,wspd67,wdir65,wspd88,wspd108,wdir106
2018-05-22 18:00:00,288.09116,55.30257,6.0181904,987.5033,3.5532987,234.02548,4.041509122018267,232.0924791208233,4.170251299467881,4.2762667197855,231.96808924681295
2018-05-22 18:10:30,288.31177,48.33295,4.3032174,987.2269,3.425706,231.96606,4.300255554647926,231.84093029626996,4.376647030580601,4.436438649297582,231.68660793705968
2018-05-22 18:21:00,288.22195,48.338715,4.2226257,987.3792,3.4206107,232.6837,4.313797229214776,232.37223672483574,4.391669880774597,4.452218613479065,232.17300884859125
2018-05-22 18:30:00,288.2654,48.12216,4.1989355,987.50366,3.4470642,233.2329,4.359979520697229,232.86799310572266,4.437692873639983,4.497780828722428,232.66554283839633
2018-05-22 18:40:30,288.1283,48.581806,4.207736,987.3365,3.471954,233.61574,4.400597485819961,233.2321176693212,4.481757116099764,4.544178057749978,233.01648998461877
2018-05-22 18:51:00,287.99756,49.176983,4.2600493,987.69244,3.4491754,233.68246,4.425192868946172,233.2888649518336,4.511039245447029,4.577023690028941,233.06276718947657
2018-05-22 19:00:00,287.9974,49.344006,4.3078856,987.6813,3.505689,234.11725,4.494388549883878,233.70898676800743,4.5808736284108935,4.647042760050186,233.46068504098852
2018-05-22 19:10:30,287.78104,50.433884,4.4182734,987.6145,3.4316146,234.641,4.463007038170086,234.2901449040378,4.555637425176947,4.6266583079638695,234.0026935316841
2018-05-22 19:21:00,287.5131,51.890022,4.574636,987.5148,3.3697913,235.42273,4.489229874866788,234.80317964989658,4.593737807971419,4.67368603308866,234.47297044221443
2018-05-22 19:30:00,287.476,52.390694,4.6766005,987.50464,3.4063938,236.12291,4.524638242967002,235.4912693016437,4.631000723536255,4.712805359054954,235.14541668686516
2018-05-22 19:40:30,287.13608,54.784126,4.9963293,987.5859,3.0667639,237.19061,4.442992045790417,236.38175247174155,4.60317459430028,4.722552363784193,235.79221383947703
2018-05-22 19:51:00,286.58173,57.81995,5.2478085,987.50977,2.595137,238.12631,4.426044678949851,236.83428659253303,4.6223179120920035,4.767544622618557,236.07106360965474
2018-05-22 20:00:00,286.50604,59.193188,5.5118475,987.394,2.5507967,237.9852,4.456709574645669,236.50547902729545,4.705485018872727,4.886906056358443,235.43956612152903
2018-05-22 20:10:30,285.38153,64.53503,5.6879478,987.46124,2.3255322,237.9129,4.52415985048029,236.0005550519709,4.794271761527674,4.996385241253976,234.71753693433647
2018-05-22 20:21:00,284.03882,71.25551,5.828045,987.2908,2.8306313,238.51782,4.673228511495045,235.9846497091234,4.949839002087884,5.157063179160282,234.50560580796392
2018-05-22 20:30:00,283.8966,72.37656,5.915429,987.4517,2.8337452,240.27686,4.76502000841074,236.55067390787983,5.042907903055895,5.250584583429285,234.85197455703764
2018-05-22 20:40:30,282.48645,76.80517,5.4087577,987.60486,2.7908323,241.2052,4.873069898325186,236.28808822055797,5.1538420024739855,5.362423593741594,234.42176847526355
2018-05-22 20:51:00,281.70654,78.363304,4.941518,987.6983,2.8523326,241.58679,5.053465988456882,235.72215523900894,5.337051446888485,5.546501730540592,233.74272947530392
2018-05-22 21:00:00,281.50388,79.73731,4.9925313,987.65015,2.9250627,241.23787,5.214758276527155,234.81352541732366,5.50090457329495,5.71131093859742,232.763886554542
2018-05-22 21:10:30,281.22955,81.12835,4.972456,987.64813,3.0206823,241.24678,5.433418085564661,234.1014136824997,5.7223820080292835,5.9339398987733185,231.9539374649122
2018-05-22 21:21:00,280.96573,82.38341,4.93441,987.7434,3.0984304,241.08919,5.647526641635517,233.32464807696624,5.939299646968921,6.152135921333347,231.0600617708907
