times,T2,R2,TD2,PSFC,wspd10,wdir10,wspd67,wdir65,wspd88,wspd108,wdir106
2018-05-22 18:00:00,288.09116,55.30257,6.0181904,987.5033,3.5532987,234.02548,4.041509122018267,232.0924791208233,4.170251299467881,4.2762667197855,231.96808924681295
2018-05-22 18:10:30,287.69485,50.628815,4.393549,987.21484,3.6520464,231.87665,4.207886776084542,231.84437012796278,4.259470130635357,4.303389536544251,231.7789326636456
2018-05-22 18:21:00,287.69812,51.27126,4.575252,987.3733,3.5804703,232.41035,4.1634003449694195,232.29963026426492,4.218359372896092,4.264315984593274,232.15324855709866
2018-05-22 18:30:00,287.73145,50.94086,4.5143185,987.48346,3.5984032,232.96568,4.196923505931297,232.8153426494472,4.251325239957883,4.296419127577108,232.6873779357083
2018-05-22 18:40:30,287.67157,51.27743,4.552475,987.32654,3.6339345,233.25491,4.242638373075528,233.07179452658457,4.298220022410863,4.3446148711939765,232.93709475534092
2018-05-22 18:51:00,287.63272,51.725113,4.6399336,987.7195,3.6372416,233.24344,4.284634023461892,233.04411085131585,4.342725002905502,4.390792181691489,232.89717206141003
2018-05-22 19:00:00,287.63168,52.014675,4.718203,987.7812,3.6928563,233.51224,4.352158060580075,233.3134821024107,4.410258336630676,4.458337487710885,233.15388803996498
2018-05-22 19:10:30,287.5256,52.849045,4.8461637,987.7495,3.6350873,233.77817,4.31757040023402,233.66342955682535,4.377598591566567,4.42665600381301,233.49611510930373
2018-05-22 19:21:00,287.3597,53.86229,4.9624863,987.61365,3.6166995,234.19604,4.358461565010777,233.99904550279186,4.423388565707604,4.476011821727103,233.8084074178367
2018-05-22 19:30:00,287.32275,54.38265,5.0649924,987.59094,3.6226218,234.93945,4.3750774483580965,234.64454251828948,4.443953999467659,4.499591159554942,234.4342809028061
2018-05-22 19:40:30,287.11255,55.588478,5.181943,987.66516,3.48187,235.44427,4.361573030456583,235.16486616333276,4.444769622705725,4.511239975718494,234.90102430963753
2018-05-22 19:51:00,286.7685,57.336605,5.30258,987.56775,3.1346025,236.1757,4.343272620409223,235.60827333528132,4.449817012963897,4.5342209960127295,235.24670782178515
2018-05-22 20:00:00,286.70898,58.52792,5.5404224,987.4532,2.970587,236.25172,4.322380358842446,235.45068263532016,4.480234735450509,4.599929876800711,234.9006341222593
2018-05-22 20:10:30,285.76904,62.787575,5.661453,987.5162,2.5249069,236.16704,4.384775184576519,235.06569081800467,4.564907749166999,4.701767871435246,234.35115229650611
2018-05-22 20:21:00,284.29514,69.59397,5.7352786,987.306,2.7517664,236.53415,4.517583892130218,235.22654736327704,4.722561764530518,4.874784103748387,234.23996819212365
2018-05-22 20:30:00,284.20422,70.10529,5.7532434,987.44055,2.8316796,237.51492,4.601323351116485,235.9244433455127,4.813567903807309,4.970367278476585,234.6808411251455
2018-05-22 20:40:30,282.8017,73.00459,4.9890366,987.62915,3.1145859,237.53209,4.695500119026459,235.8162984940679,4.916514638484006,5.0788360945464355,234.32517976326682
2018-05-22 20:51:00,282.12405,72.180916,4.1782756,987.745,3.2977765,237.12746,4.861383236644534,235.37623342684861,5.08550960684715,5.250156251080816,233.69695992844427
2018-05-22 21:00:00,281.99402,73.39453,4.2893577,987.72076,3.3841226,236.24039,5.003527204359726,234.49850949625323,5.22767392659386,5.393238848257316,232.73507599353536
2018-05-22 21:10:30,281.8165,74.64423,4.3577,987.73456,3.4731288,235.53725,5.194581323854043,233.82274910470662,5.417176769019138,5.583058936944868,231.9512902424584
2018-05-22 21:21:00,281.64362,75.82134,4.4127955,987.84033,3.5334263,234.74947,5.372566900458721,233.0686009599367,5.59617617830499,5.764170234254646,231.09436475206346
2018-05-22 21:30:00,281.5163,76.893,4.48884,987.8933,3.5513544,234.19743,5.494478726576529,232.367024750033,5.721259403704531,5.892731663180822,230.30405711282484
2018-05-22 21:40:30,281.2972,77.96509,4.4734077,987.7983,3.5517724,233.36948,5.591206101467799,231.4745928064686,5.826791419194,6.005018139927891,229.2830229723624
2018-05-22 21:51:00,281.09723,78.957275,4.459121,987.93634,3.5566006,232.98358,5.699685522653226,231.02040490473172,5.947348137897652,6.134074044855549,228.66130058030976
2018-05-22 22:00:00,280.94403,79.79396,4.460073,988.08026,3.5371242,233.45598,5.762270292402395,231.28017852007832,6.022361214893818,6.2161782597014685,228.69691505365455
2018-05-22 22:10:30,280.73584,80.60594,4.401574,988.0764,3.5243728,233.73888,5.837193611570212,231.18853849712698,6.113488771304346,6.315221280602678,228.35488309029344
2018-05-22 22:21:00,280.5554,81.27928,4.344169,988.12836,3.5223818,233.271,5.940017453427556,230.4269907062996,6.2346138634297,6.44317019423637,227.4166390193024
2018-05-22 22:30:00,280.46826,81.76872,4.3445034,988.22205,3.5303993,232.67755,6.045096756052705,229.78887660926944,6.353201136010895,6.565134214284525,226.65136304254148
2018-05-22 22:40:30,280.35275,82.179596,4.303149,988.37726,3.5379343,232.57602,6.153832222604556,229.4122609246919,6.474450840609487,6.686661599998326,226.1219730631023
2018-05-22 22:51:00,280.22128,82.493744,4.2292414,988.46606,3.541168,232.25397,6.2542733516676465,228.76835080030878,6.583061174620048,6.792074426510189,225.39672151036967
2018-05-22 23:00:00,280.14655,82.74665,4.1998,988.4865,3.541654,231.5964,6.325161824982793,227.89035889383214,6.6558270600278195,6.860938447079748,224.5099895019045
2018-05-22 23:10:30,280.0216,82.94593,4.112182,988.6565,3.5227823,230.82129,6.357568957626134,226.86403447599628,6.683898456178877,6.883447474220917,223.50417295226325
2018-05-22 23:21:00,279.89148,83.143265,4.0190306,988.65674,3.4956336,230.65366,6.34461458058728,226.36349620716268,6.658441147777459,6.849455303592638,222.98382677063967
2018-05-22 23:30:00,279.78464,83.30749,3.942818,988.7234,3.4640715,230.63783,6.305982153914382,225.9363970212158,6.606406531460479,6.789148176583321,222.52766415678298
2018-05-22 23:40:30,279.68732,83.43777,3.870056,988.9102,3.4585323,230.35109,6.288361034263541,225.23634374096707,6.572874143316929,6.745918980167243,221.81273054058607
2018-05-22 23:51:00,279.6097,83.58478,3.8192554,988.95276,3.4580545,229.53319,6.280881986352442,224.12290260929066,6.552115520470153,6.71707228120975,220.7081207962466
2018-05-23 00:00:00,279.54794,83.71587,3.7811468,988.998,3.4475913,228.7073,6.253265400625596,223.05906963522486,6.514584982797551,6.673605126825665,219.63890698018875
2018-05-23 00:10:30,279.45508,83.85014,3.713203,989.1049,3.4322062,227.76482,6.2089429183856035,221.7894274820156,6.459346776393751,6.611728489999969,218.3514562900378
2018-05-23 00:21:00,279.3703,83.968956,3.6504886,989.25806,3.4189475,226.83322,6.16525750066268,220.47053571366644,6.404266482357578,6.549801863799017,217.00772964941848
2018-05-23 00:30:00,279.3053,84.069374,3.6039262,989.33923,3.4055011,225.9504,6.121066913571728,219.26491326964447,6.3495031405228435,6.4885778010784305,215.7865682496971
2018-05-23 00:40:30,279.22205,84.15831,3.5376036,989.39795,3.3948395,224.87498,6.077165528096732,217.83748840577633,6.291187240280479,6.421561416162076,214.37009929780373
2018-05-23 00:51:00,279.14706,84.17133,3.4666386,989.4895,3.3863695,224.0247,6.02395455453931,216.57439893470385,6.220418996273873,6.340151668007222,213.13173875448382
2018-05-23 01:00:00,279.0931,84.23431,3.4245145,989.4593,3.3825622,223.22516,5.9864489892608574,215.45646346668727,6.166327530346835,6.276099834974558,212.0680285475413
2018-05-23 01:10:30,279.03162,84.24768,3.366741,989.34015,3.39049,222.36821,5.958781815846231,214.3367046285394,6.119121904155621,6.2170227999709935,211.02922950677626
2018-05-23 01:21:00,278.96564,84.18656,3.292171,989.34955,3.3921626,221.54057,5.914899681831686,213.28746890443352,6.0576644089972085,6.144929046394526,210.06894163117494
2018-05-23 01:30:00,278.91522,84.1545,3.2376385,989.3959,3.3858194,220.86244,5.859729984419087,212.44052420406769,5.989080210217758,6.068250672130198,209.29154960044286
2018-05-23 01:40:30,278.83112,84.032524,3.1352334,989.4525,3.3779185,219.97794,5.786031028274168,211.39158767911914,5.901949164530601,5.973032865330204,208.3173145399824
2018-05-23 01:51:00,278.74966,83.88763,3.0315835,989.4906,3.371176,218.92432,5.71732918366012,210.22314457568547,5.822127824177917,5.886485877011898,207.231198549999
2018-05-23 02:00:00,278.6986,83.77477,2.9629245,989.5196,3.3649442,217.9854,5.659714366130474,209.24074010644523,5.756733002896126,5.8164390007867475,206.30922184270293
2018-05-23 02:10:30,278.6174,83.55858,2.8475547,989.60706,3.353015,217.03712,5.572444860918707,208.17902603290793,5.662053599394264,5.717441389848341,205.31134228403602
2018-05-23 02:21:00,278.52618,83.307045,2.716455,989.7033,3.3294277,216.30258,5.4578883981801845,207.26737946032657,5.541521930957843,5.593600078726412,204.4306511868134
2018-05-23 02:30:00,278.46326,83.117256,2.6232474,989.805,3.310797,215.75398,5.367431594631495,206.56280025496432,5.446676123871417,5.496114649377956,203.74868790384434
2018-05-23 02:40:30,278.39056,82.852455,2.507851,989.9163,3.2948258,215.21375,5.275036495694326,205.81823006217252,5.349123669391796,5.395593365136117,203.02122473252024
2018-05-23 02:51:00,278.31903,82.64617,2.4033778,989.9137,3.281752,214.81555,5.191950917269152,205.24702273694592,5.261362148910447,5.305133123847798,202.43756201520384
2018-05-23 03:00:00,278.26355,82.48644,2.3223646,989.9272,3.2629483,214.63858,5.10983932860318,204.8881872080144,5.175467594978608,5.216895438259401,202.04446641674832
2018-05-23 03:10:30,278.18314,82.28494,2.2099807,989.9599,3.2369573,214.61635,5.0031644062266665,204.62605132852164,5.064863474220878,5.103772445085932,201.7343974894829
2018-05-23 03:21:00,278.10327,82.1182,2.1039882,989.9943,3.210743,214.77672,4.902458315636416,204.5146373102052,4.959287217866262,4.994634330328715,201.5706895317603
2018-05-23 03:30:00,278.0466,82.02984,2.0338452,990.0101,3.1908147,214.93895,4.826293122081583,204.497987835853,4.878223214947149,4.910062842952387,201.5109851704995
2018-05-23 03:40:30,277.97498,81.94896,1.9504142,990.0158,3.1765516,215.14903,4.759070375379147,204.51562880050082,4.805016217199473,4.8321675298090465,201.48648273660388
