data,hora,erro,hPa,tp,ur,vs_med,vs_max,vs_min,vs_dev,ds_med,ds_dev,vi_med,vi_max,vi_min,vi_dev,di_med,di_dev,vm_med,vm_max,vm_min,vm_dev
2018-05-23 02:00:00,20000,0,977,10.9,60.7,3.07,3.78,2.31,0.32,192,4,3.01,3.61,2.09,0.33,191,3,2.95,3.55,2.04,0.35
2018-05-23 02:10:00,21000,0,977,10.9,61.7,2.75,3.14,2.45,0.14,197,2,2.38,3.1,1.81,0.27,198,3,2.59,3.14,2.13,0.19
2018-05-23 02:20:00,22000,0,977,10.9,62.4,2.84,3.28,2.13,0.3,202,3,2.16,3.1,1.58,0.29,202,4,2.38,3.14,1.58,0.34
2018-05-23 02:30:00,23000,0,977,10.9,62.4,2.24,2.45,1.94,0.1,203,2,1.85,2.22,1.49,0.18,199,3,1.7,2.17,1.35,0.16
2018-05-23 02:40:00,24000,0,977,10.8,62.5,2.3,2.54,2.03,0.11,205,2,1.92,2.32,1.53,0.14,204,2,1.82,2.13,1.39,0.16
2018-05-23 02:50:00,25000,0,977,10.7,62.8,2.15,2.77,1.57,0.17,216,4,2.13,2.55,1.63,0.25,213,3,2.09,2.54,1.3,0.24
2018-05-23 03:00:00,30000,0,977,10.7,62.7,1.71,2.45,0.84,0.4,225,8,2.12,2.64,1.26,0.32,226,7,1.86,2.63,1.02,0.44
2018-05-23 03:10:00,31000,0,977,10.6,62.9,1.52,2.36,0.88,0.3,224,13,1.96,2.59,1.17,0.35,224,10,1.65,2.36,1.07,0.28
2018-05-23 03:20:00,32000,0,977,10.6,62.9,2.01,2.72,1.16,0.3,217,7,1.82,2.36,1.3,0.21,219,6,1.81,2.63,1.25,0.31
2018-05-23 03:30:00,33000,0,977,10.6,62.7,2.47,3.23,1.76,0.31,217,5,2.21,2.87,1.58,0.3,216,4,2.35,3.09,1.62,0.33
2018-05-23 03:40:00,34000,0,977,10.6,62.8,2.4,2.82,1.94,0.19,212,3,2.33,2.87,1.76,0.26,213,3,2.26,2.95,1.44,0.33
2018-05-23 03:50:00,35000,0,977,10.6,62.7,2.54,2.95,2.13,0.17,205,2,1.76,2.18,1.4,0.16,204,2,1.92,2.4,1.48,0.19
2018-05-23 04:00:00,40000,0,977,10.6,63.2,3.13,3.41,2.77,0.19,198,4,2.54,3.33,1.72,0.54,198,3,2.72,3.14,1.99,0.31
2018-05-23 04:10:00,41000,0,977,10.6,62.8,2.97,3.51,2.03,0.35,190,4,2.67,3.19,1.86,0.39,190,4,2.57,3.09,1.76,0.35
2018-05-23 04:20:00,42000,0,977,10.6,61.8,2.9,3.46,2.13,0.32,196,7,2.25,2.87,1.86,0.18,196,6,2.48,3.23,1.9,0.34
2018-05-23 04:30:00,43000,0,977,10.5,61.6,3.24,3.46,3.05,0.07,201,2,2.06,2.46,1.58,0.18,204,3,2.44,3.09,1.94,0.22
2018-05-23 04:40:00,44000,0,977,10.5,61.4,2.71,3.28,2.36,0.22,201,2,1.86,2.59,1.4,0.22,201,3,2.11,2.95,1.53,0.32
2018-05-23 04:50:00,45000,0,977,10.5,61.3,2.96,3.64,2.4,0.28,194,2,2.23,2.87,1.63,0.25,198,2,2.61,3.09,1.8,0.26
2018-05-23 05:00:00,50000,0,977,10.5,60.4,3.27,3.64,2.86,0.19,193,1,2.9,3.42,2,0.28,194,2,3.07,3.46,2.68,0.17
2018-05-23 05:10:00,51000,0,977,10.5,60.3,3.1,3.69,2.31,0.24,194,3,3.2,3.61,2.55,0.17,193,2,3.07,3.64,2.59,0.22
2018-05-23 05:20:00,52000,0,977,10.5,60.3,3.23,3.51,2.86,0.13,199,1,2.91,3.52,2.13,0.27,196,2,3.09,3.55,2.77,0.15
2018-05-23 05:30:00,53000,0,977,10.4,60.3,3.23,3.6,2.95,0.15,203,2,2.45,3.05,2,0.25,199,1,2.62,3.18,2.22,0.19
2018-05-23 05:40:00,54000,0,977,10.4,60.2,2.94,3.28,2.54,0.14,205,2,2.38,2.73,2.04,0.13,204,2,2.39,2.68,1.9,0.14
2018-05-23 05:50:00,55000,0,977,10.3,60.4,3,3.55,2.59,0.22,213,2,2.53,3.65,1.9,0.47,211,3,2.88,3.73,2.04,0.5
2018-05-23 06:00:00,60000,0,977,10.3,60.2,2.99,3.55,2.26,0.24,214,4,2.83,3.61,2.09,0.28,215,4,2.86,3.6,2.04,0.3
2018-05-23 06:10:00,61000,0,977,10.3,59.8,3.14,3.6,2.68,0.22,202,3,2.35,3.01,1.81,0.22,204,5,2.6,3.41,1.94,0.33
2018-05-23 06:20:00,62000,0,977,10.3,59.5,3.53,3.96,3.37,0.09,196,4,2.87,4.21,2.27,0.4,201,2,3.11,3.83,2.49,0.4
2018-05-23 06:30:00,63000,0,977,10.3,59.3,3.65,4.47,2.86,0.38,181,4,3.58,4.07,2.96,0.22,182,6,3.43,4.15,2.68,0.34
2018-05-23 06:40:00,64000,0,977,10.3,59,3.83,4.52,3,0.38,176,4,3.56,4.02,2.82,0.26,173,4,3.6,4.24,2.82,0.34
2018-05-23 06:50:00,65000,0,977,10.3,58.7,3.85,4.29,2.95,0.28,168,3,3.76,4.21,3.1,0.22,164,2,3.8,4.52,3.05,0.32
2018-05-23 07:00:00,70000,0,977,10.3,58.6,3.52,4.15,2.95,0.32,166,3,3.54,4.3,3.01,0.31,163,4,3.57,4.24,2.91,0.34
2018-05-23 07:10:00,71000,0,978,10.3,58.5,2.76,3.6,2.13,0.34,174,5,2.9,3.7,2.13,0.43,172,3,2.76,3.6,1.99,0.36
2018-05-23 07:20:00,72000,0,978,10.2,58.6,2.69,3.18,2.17,0.2,179,4,2.77,3.42,2.36,0.19,176,4,2.69,3.14,2.31,0.15
2018-05-23 07:30:00,73000,0,978,10.3,58,2.92,3.51,2.13,0.29,177,4,3.09,3.56,2.69,0.17,179,3,2.91,3.41,2.4,0.2
2018-05-23 07:40:00,74000,0,978,10.4,57.5,3.11,3.69,2.54,0.26,174,5,2.78,3.1,2.46,0.12,182,4,3.01,3.51,2.36,0.24
2018-05-23 07:50:00,75000,0,978,10.6,57.2,2.97,3.41,2.31,0.18,167,5,2.72,3.1,2.22,0.23,168,3,2.72,3.18,2.17,0.25
2018-05-23 08:00:00,80000,0,978,10.6,57.4,2.85,3.18,2.54,0.13,157,2,2.79,3.01,2.59,0.08,163,1,2.84,3.05,2.4,0.14
2018-05-23 08:10:00,81000,0,978,10.7,57,2.62,3.05,2.22,0.2,150,4,2.41,2.87,2.04,0.23,157,5,2.47,2.77,2.13,0.12
2018-05-23 08:20:00,82000,0,978,10.8,55.9,2.28,2.54,2.03,0.1,142,3,1.94,2.32,1.67,0.17,143,5,2.13,2.36,1.9,0.1
2018-05-23 08:30:00,83000,0,978,10.9,55.3,2.17,2.4,1.85,0.12,142,2,1.87,2,1.76,0.04,139,2,2.05,2.31,1.67,0.15
2018-05-23 08:40:00,84000,0,979,11,55.3,1.99,2.45,1.71,0.2,149,4,1.84,1.95,1.63,0.06,147,3,1.91,2.26,1.58,0.17
2018-05-23 08:50:00,85000,0,979,10.9,55.3,2.35,2.49,2.17,0.08,156,2,2.03,2.41,1.63,0.23,151,3,2.18,2.4,1.9,0.1
2018-05-23 09:00:00,90000,0,979,10.9,55.4,2.27,2.49,2.08,0.08,153,5,2.14,2.32,1.95,0.07,143,4,2.06,2.36,1.8,0.11
2018-05-23 09:10:00,91000,0,979,10.9,55.8,2.65,2.95,2.17,0.2,140,3,2.5,2.78,2.18,0.12,134,2,2.5,2.77,2.04,0.17
2018-05-23 09:20:00,92000,0,979,10.8,56,2.91,3.23,2.22,0.16,150,3,2.64,3.05,2,0.19,143,6,2.68,3.05,2.13,0.19
2018-05-23 09:30:00,93000,0,979,10.8,59.9,2.84,3.6,1.99,0.23,152,7,2.57,3.29,1.86,0.32,147,8,2.58,3.46,1.8,0.26
2018-05-23 09:40:00,94000,0,979,10.9,61,2.9,4.2,2.13,0.51,153,7,2.83,3.84,1.81,0.42,147,8,2.88,4.24,1.8,0.46
2018-05-23 09:50:00,95000,0,979,11.1,59,3.05,4.15,1.99,0.36,156,10,3.18,4.11,2.32,0.32,151,11,3.11,4.47,2.17,0.37
2018-05-23 10:00:00,100000,0,979,11.2,58.2,4.41,5.8,2.4,0.63,158,9,4.29,5.86,2.87,0.63,158,9,4.3,5.76,2.63,0.63
2018-05-23 10:10:00,101000,0,979,11.2,58.3,4.57,6.13,2.63,0.81,162,8,4.29,6.05,2.78,0.68,160,9,4.46,5.89,3.05,0.61
2018-05-23 10:20:00,102000,0,980,11.4,58,4.21,5.89,2.95,0.53,160,10,4.09,5.77,2.59,0.63,161,9,4.04,5.76,2.72,0.57
2018-05-23 10:30:00,103000,0,980,11.6,57.3,3.93,5.71,2.59,0.6,157,12,3.74,5.45,1.81,0.76,155,13,3.85,5.71,2.22,0.69
2018-05-23 10:40:00,104000,0,980,11.8,55.9,4.12,5.16,2.63,0.46,152,7,4.11,5.45,2.64,0.5,152,7,4.03,5.02,2.63,0.45
2018-05-23 10:50:00,105000,0,980,11.9,53.7,3.45,5.07,1.8,0.64,149,7,3.55,5.08,1.86,0.65,145,8,3.56,5.11,1.85,0.61
2018-05-23 11:00:00,110000,0,980,12.2,54.3,2.52,3.87,0.47,0.42,143,17,2.59,4.34,1.21,0.5,145,18,2.61,3.69,1.35,0.38
2018-05-23 11:10:00,111000,0,980,12.4,53.3,1.75,3.6,0,0.73,144,22,1.83,3.42,0,0.8,129,28,1.7,3.6,0.34,0.77
2018-05-23 11:20:00,112000,0,980,12.6,53.4,2.99,4.52,1.8,0.52,144,14,2.95,4.21,1.35,0.49,147,14,2.98,4.24,1.53,0.47
2018-05-23 11:30:00,113000,0,980,12.6,51.8,2.98,3.92,2.26,0.32,130,9,3.01,4.16,1.63,0.48,128,8,2.97,3.92,1.8,0.4
2018-05-23 11:40:00,114000,0,980,12.7,49.8,2.58,4.2,1.34,0.57,109,16,2.45,4.44,1.21,0.58,112,17,2.57,4.24,1.53,0.53
2018-05-23 11:50:00,115000,0,980,12.9,44.9,2.42,3.83,0.75,0.67,115,13,2.47,4.57,1.07,0.67,114,16,2.41,4.19,0.98,0.7
2018-05-23 12:00:00,120000,0,980,13.1,47.4,1.99,3.37,0.52,0.53,97,20,2.19,3.93,1.12,0.48,90,21,2.14,4.06,1.21,0.49
2018-05-23 12:10:00,121000,0,980,13.2,44.4,2.09,4.24,1.07,0.62,96,14,2.24,3.74,0.94,0.68,104,14,2.12,3.78,0.93,0.67
2018-05-23 12:20:00,122000,0,980,13.5,40,2.08,3.64,0.29,0.76,119,24,2.12,3.47,1.12,0.55,107,27,2.24,3.78,0.52,0.66
2018-05-23 12:30:00,123000,0,980,13.7,41.2,1.25,2.77,0.33,0.7,133,26,1.17,2.27,0,0.59,128,39,1.18,2.49,0,0.61
2018-05-23 12:40:00,124000,0,980,14.1,40.7,1.16,2.22,0,0.56,124,34,1.14,2,0,0.46,116,32,1.18,2.04,0,0.49
2018-05-23 12:50:00,125000,0,980,14.5,40.6,0.91,2.49,0,0.53,103,37,0.9,1.81,0,0.38,96,39,0.94,2.4,0,0.44
2018-05-23 13:00:00,130000,0,980,15,40.2,0.74,1.71,0,0.35,39,56,0.64,1.44,0,0.34,13,54,0.7,1.53,0,0.34
2018-05-23 13:10:00,131000,0,980,15.1,40.1,1.25,2.49,0.29,0.59,114,26,1.2,2.36,0.52,0.42,119,20,1.23,2.77,0,0.5
2018-05-23 13:20:00,132000,0,980,14.9,41.7,1.68,3.18,0.43,0.66,84,29,1.64,2.82,0,0.57,83,35,1.65,2.86,0.38,0.56
2018-05-23 13:30:00,133000,0,980,15.1,40.9,1.04,3.05,0,0.6,49,50,1.17,2.09,0,0.43,61,38,1.24,2.4,0,0.46
2018-05-23 13:40:00,134000,0,980,15.4,40,0.85,2.03,0,0.37,111,48,0.81,1.95,0,0.38,106,42,0.73,2.04,0,0.43
2018-05-23 13:50:00,135000,0,980,15.4,38.5,1.36,2.72,0,0.53,61,30,1.36,2.36,0,0.5,70,17,1.38,2.63,0,0.53
2018-05-23 14:00:00,140000,0,980,15.3,37.3,0.73,1.85,0,0.54,92,44,1.05,2.09,0.38,0.42,112,25,0.96,1.8,0,0.38
2018-05-23 14:10:00,141000,0,980,15.8,38.6,0.69,1.57,0,0.33,74,68,0.89,1.9,0,0.37,41,41,0.73,1.44,0,0.3
2018-05-23 14:20:00,142000,0,980,16.2,39.1,1.1,2.45,0,0.44,19,35,0.94,1.81,0,0.43,1,34,1.05,2.04,0,0.47
2018-05-23 14:30:00,143000,0,979,16.1,39.1,1.06,2.49,0,0.41,48,38,1.22,2.55,0,0.41,44,41,1.09,2.36,0,0.38
2018-05-23 14:40:00,144000,0,980,16.3,35.7,1.33,2.63,0,0.74,251,54,1.4,2.64,0,0.67,240,35,1.5,3,0,0.73
2018-05-23 14:50:00,145000,0,979,15.9,33.2,2.05,3.18,1.12,0.41,251,18,2.06,3.24,0.89,0.41,253,23,2.25,3.55,1.21,0.41
2018-05-23 15:00:00,150000,0,979,15.7,32.6,1.86,3.05,1.02,0.45,256,18,2.09,3.56,1.03,0.51,247,19,2.05,3.46,1.21,0.52
2018-05-23 15:10:00,151000,0,979,16,32.3,1.86,3.18,0,0.43,296,18,1.77,3.29,0,0.58,291,19,1.85,2.82,0,0.43
2018-05-23 15:20:00,152000,0,979,16,33.3,2.17,3.14,0.56,0.45,292,15,2.01,2.96,1.21,0.31,299,23,2.15,3.23,1.39,0.35
2018-05-23 15:30:00,153000,0,979,16,34,1.68,3.18,0,0.55,241,27,1.58,3.05,0.38,0.54,250,29,1.61,2.82,0.75,0.48
2018-05-23 15:40:00,154000,0,979,16.2,33.5,1.53,2.63,0.61,0.37,264,19,1.35,2.09,0.61,0.33,245,33,1.55,2.08,0.7,0.3
2018-05-23 15:50:00,155000,0,979,16.5,32.8,1.58,2.63,0.65,0.47,211,19,1.4,2.55,0.52,0.47,208,27,1.49,2.4,0.61,0.44
2018-05-23 16:00:00,160000,0,979,16.4,34,1.59,2.36,0.43,0.33,248,25,1.59,2.46,0.52,0.4,236,21,1.65,3.09,0.84,0.39
2018-05-23 16:10:00,161000,0,979,16.5,34.4,1.48,2.45,0.7,0.39,267,16,1.33,2.18,0.47,0.34,259,21,1.46,2.36,0.75,0.32
2018-05-23 16:20:00,162000,0,979,16.5,34.2,1.38,2.31,0.84,0.34,244,20,1.43,2.18,0.8,0.29,248,18,1.48,2.13,0.61,0.33
2018-05-23 16:30:00,163000,0,979,16.6,34,0.81,2.17,0,0.47,231,33,1,2.13,0,0.35,215,28,0.94,2.17,0,0.41
2018-05-23 16:40:00,164000,0,979,16.8,33.2,1.63,2.82,0,0.74,219,15,1.57,2.82,0.47,0.64,220,21,1.63,3,0,0.59
2018-05-23 16:50:00,165000,0,979,16.3,34.7,1.68,2.4,1.07,0.21,220,9,1.57,2.18,0.98,0.28,223,10,1.66,2.31,1.07,0.23
2018-05-23 17:00:00,170000,0,979,16.3,34.8,0.91,1.57,0.56,0.25,196,19,0.94,1.63,0.38,0.29,206,21,0.94,1.62,0.56,0.24
2018-05-23 17:10:00,171000,0,979,16.3,34.4,0.96,1.3,0.7,0.15,160,6,1.06,1.4,0.84,0.12,153,7,1.04,1.39,0.7,0.16
2018-05-23 17:20:00,172000,0,979,16.5,34.1,0.4,1.12,0,0.36,152,33,0.63,1.17,0,0.25,135,19,0.52,0.98,0,0.26
2018-05-23 17:30:00,173000,0,979,16.9,33.3,0.34,0.7,0,0.24,99,20,0.61,0.84,0.38,0.09,108,12,0.53,0.79,0.34,0.11
2018-05-23 17:40:00,174000,0,979,16.5,34,0.61,0.75,0.43,0.08,120,8,0.76,0.94,0.57,0.08,123,4,0.67,0.84,0.43,0.1
2018-05-23 17:50:00,175000,0,979,16.2,35,0.18,0.56,0,0.23,163,22,0.17,0.61,0,0.2,158,14,0.23,0.56,0,0.21
2018-05-23 18:00:00,180000,0,979,15.9,35.6,0.02,0.38,0,0.08,201,16,0,0,0,0,174,0,0,0,0,0
2018-05-23 18:10:00,181000,0,979,15.1,37.2,0.21,0.47,0,0.19,134,38,0.26,0.52,0,0.22,123,22,0.21,0.52,0,0.22
2018-05-23 18:20:00,182000,0,979,14.7,38.4,0.62,1.16,0.33,0.2,111,13,0.86,2.46,0.43,0.44,110,17,0.74,2.04,0.43,0.28
2018-05-23 18:30:00,183000,0,979,14.6,41.6,2.5,3.46,1.16,0.6,131,12,2.89,3.79,1.58,0.4,131,8,2.78,3.46,1.76,0.5
2018-05-23 18:40:00,184000,0,979,14.4,45.1,3.22,3.78,2.72,0.22,124,3,3.6,4.11,2.55,0.35,130,2,3.5,4.01,3.18,0.16
2018-05-23 18:50:00,185000,0,979,14.3,46,3.57,4.15,3.14,0.22,126,4,4,4.48,3.65,0.17,131,2,3.9,4.42,3.46,0.22
2018-05-23 19:00:00,190000,0,979,14.3,46.3,3.47,4.01,3.09,0.18,125,3,3.94,4.53,3.33,0.17,129,2,3.76,4.19,3.41,0.15
2018-05-23 19:10:00,191000,0,979,14.2,46,4.01,4.65,3.18,0.37,129,2,4.36,4.76,3.79,0.19,129,3,4.24,4.7,3.46,0.31
2018-05-23 19:20:00,192000,0,979,14.1,46.6,4.22,4.42,3.73,0.12,115,4,4.36,4.8,4.11,0.12,109,5,4.31,4.65,3.78,0.13
2018-05-23 19:30:00,193000,0,979,14.1,46.7,4.1,4.29,3.92,0.06,112,3,4.18,4.53,3.93,0.14,106,2,4.13,4.38,3.96,0.08
2018-05-23 19:40:00,194000,0,979,14,46.2,3.97,4.2,3.78,0.08,108,1,4.35,4.62,4.16,0.08,108,1,4.26,4.56,4.1,0.07
2018-05-23 19:50:00,195000,0,979,14,46,4.14,4.52,3.87,0.16,108,1,4.58,4.76,4.3,0.1,108,2,4.46,4.74,4.19,0.13
2018-05-23 20:00:00,200000,0,979,13.9,46.8,4.18,4.52,3.92,0.15,108,1,4.43,4.62,4.25,0.08,108,3,4.38,4.74,4.1,0.15
2018-05-23 20:10:00,201000,0,980,14,46.7,4.16,4.47,3.92,0.13,109,1,4.22,4.48,3.98,0.09,108,2,4.33,4.52,4.1,0.09
2018-05-23 20:20:00,202000,0,980,13.9,47.3,3.92,4.2,3.73,0.09,110,1,4.11,4.25,3.93,0.06,110,1,4.07,4.38,3.87,0.11
2018-05-23 20:30:00,203000,0,980,13.9,47.2,3.83,3.96,3.73,0.04,110,1,4.11,4.25,3.98,0.05,112,1,4,4.15,3.83,0.06
2018-05-23 20:40:00,204000,0,980,13.9,47.2,3.65,3.87,3.51,0.07,107,1,3.93,4.11,3.74,0.08,108,1,3.86,4.06,3.69,0.07
2018-05-23 20:50:00,205000,0,980,13.9,47.1,3.52,3.73,3.37,0.07,108,1,3.82,3.98,3.7,0.05,110,1,3.71,3.87,3.55,0.05
2018-05-23 21:00:00,210000,0,980,13.8,48.4,3.81,3.96,3.6,0.07,105,1,3.95,4.21,3.7,0.08,104,3,3.88,4.06,3.64,0.06
2018-05-23 21:10:00,211000,0,980,13.8,47.8,3.53,3.69,3.37,0.06,103,1,3.66,3.84,3.47,0.06,101,1,3.55,3.73,3.41,0.06
2018-05-23 21:20:00,212000,0,980,13.8,48.2,3.43,3.64,3.28,0.07,105,1,3.6,3.88,3.29,0.12,102,1,3.46,3.64,3.32,0.06
2018-05-23 21:30:00,213000,0,980,13.7,48.8,3.45,3.69,3.23,0.11,110,1,3.67,3.93,3.29,0.14,105,1,3.54,3.78,3.23,0.12
2018-05-23 21:40:00,214000,0,980,13.7,48.8,3.54,3.73,3.32,0.08,109,1,3.78,4.07,3.52,0.12,102,2,3.68,3.96,3.41,0.12
2018-05-23 21:50:00,215000,0,980,13.7,48.8,3.48,3.64,3.32,0.07,112,1,3.86,4.07,3.61,0.08,101,1,3.75,4.01,3.55,0.1
2018-05-23 22:00:00,220000,0,980,13.5,49.3,3.84,4.15,3.32,0.2,110,3,3.83,4.02,3.56,0.09,99,1,3.92,4.15,3.64,0.09
2018-05-23 22:10:00,221000,0,980,13.4,49.4,3.92,4.1,3.73,0.07,103,2,3.84,4.07,3.65,0.07,94,2,3.93,4.1,3.73,0.06
2018-05-23 22:20:00,222000,0,980,13.4,50,3.9,4.06,3.69,0.06,107,2,3.8,3.98,3.65,0.06,98,1,3.79,4.06,3.64,0.08
2018-05-23 22:30:00,223000,0,980,13.4,50.4,3.78,4.01,3.51,0.11,110,3,3.83,4.07,3.52,0.12,99,1,3.66,3.87,3.41,0.1
2018-05-23 22:40:00,224000,0,980,13.4,50.5,3.42,3.55,3.28,0.05,106,3,3.31,3.61,3.01,0.13,93,2,3.4,3.55,3.28,0.05
2018-05-23 22:50:00,225000,0,980,13.4,49.8,3.25,3.46,3.05,0.07,100,1,3.55,3.79,3.19,0.12,94,1,3.37,3.51,3.18,0.05
2018-05-23 23:00:00,230000,0,980,13.3,51,3.19,3.41,3.05,0.07,94,2,3.22,3.52,2.92,0.12,92,1,3.34,3.55,3.09,0.07
2018-05-23 23:10:00,231000,0,980,13.3,50.8,3.17,3.46,3,0.09,89,2,3.04,3.47,2.46,0.29,84,4,3.22,3.46,3.05,0.08
2018-05-23 23:20:00,232000,0,980,13.3,49.4,2.86,3.41,2.54,0.18,84,1,2.81,3.05,2.64,0.08,79,1,2.75,3.28,2.4,0.14
2018-05-23 23:30:00,233000,0,980,13.2,49.2,2.7,2.91,2.54,0.07,84,3,2.47,2.82,2,0.16,73,3,2.74,3,2.49,0.1
2018-05-23 23:40:00,234000,0,980,13.1,49.6,3.01,3.37,2.59,0.18,80,2,2.44,2.78,2.09,0.17,69,4,2.78,3.18,2.26,0.22
2018-05-23 23:50:00,235000,0,980,13,50.1,2.58,3,2.31,0.15,77,2,2.5,2.82,2.18,0.13,55,4,2.48,2.72,2.22,0.09
2018-05-24 00:00:00,0,0,980,13,50.3,2.59,3,2.22,0.17,74,3,2.33,2.5,2.18,0.07,56,2,2.52,2.86,2.22,0.11
2018-05-24 00:10:00,1000,0,980,13,49.8,2.84,3.23,2.54,0.14,72,2,2.28,2.55,2.04,0.11,59,2,2.47,2.86,2.22,0.12
2018-05-24 00:20:00,2000,0,980,13,49.7,2.72,3.14,2.4,0.15,76,2,2.44,2.69,2.27,0.07,63,5,2.47,2.72,2.22,0.09
2018-05-24 00:30:00,3000,0,980,13.1,49.3,3.06,3.51,2.77,0.14,73,3,2.94,3.19,2.55,0.14,62,3,2.73,3.09,2.45,0.11
2018-05-24 00:40:00,4000,0,980,13,49.8,2.96,3.51,2.4,0.3,68,2,3.03,3.29,2.78,0.11,58,2,2.78,3.09,2.4,0.14
2018-05-24 00:50:00,5000,0,980,12.8,50.8,2.76,3.32,2.17,0.35,65,3,2.55,2.82,2.32,0.12,50,3,2.7,2.91,2.49,0.07
2018-05-24 01:00:00,10000,0,980,12.8,51.3,3.08,3.23,2.86,0.07,60,1,2.57,2.82,2.36,0.11,42,2,2.65,2.86,2.45,0.08
2018-05-24 01:10:00,11000,0,980,12.8,50.9,3.05,3.18,2.72,0.06,65,2,2.46,2.69,2.27,0.08,47,2,2.5,2.77,2.22,0.13
2018-05-24 01:20:00,12000,0,980,12.8,50.5,2.94,3.18,2.63,0.13,62,2,2.54,2.78,2.32,0.1,45,1,2.37,2.72,2.13,0.11
2018-05-24 01:30:00,13000,0,980,12.8,50.8,2.81,3,2.59,0.08,68,3,2.28,2.5,2,0.14,52,2,2.37,2.59,2.26,0.06
2018-05-24 01:40:00,14000,0,980,12.9,48.9,2.91,3.09,2.72,0.07,73,1,2.18,2.36,1.95,0.08,56,2,2.57,2.82,2.31,0.09
2018-05-24 01:50:00,15000,0,980,12.9,49.3,2.36,3,1.94,0.27,80,3,1.96,2.18,1.76,0.1,67,3,2.38,2.82,1.94,0.21
2018-05-24 02:00:00,20000,0,980,12.8,49.6,1.93,2.31,1.62,0.16,74,4,1.86,2,1.72,0.06,58,6,1.82,2.13,1.62,0.11
2018-05-24 02:10:00,21000,0,980,12.7,49.9,2.5,2.77,1.71,0.23,67,1,1.99,2.13,1.81,0.07,45,3,2.09,2.31,1.8,0.11
2018-05-24 02:20:00,22000,0,980,12.6,50.6,2.42,2.68,2.08,0.17,63,2,1.96,2.09,1.81,0.06,34,6,1.91,2.17,1.58,0.15
2018-05-24 02:30:00,23000,0,980,12.5,51.5,2.18,2.31,2.03,0.06,61,0,1.72,1.9,1.58,0.07,27,3,1.68,1.8,1.58,0.05
2018-05-24 02:40:00,24000,0,980,12.5,51.8,2.01,2.36,1.71,0.18,52,3,1.85,2,1.63,0.09,14,29,1.66,1.8,1.53,0.05
2018-05-24 02:50:00,25000,0,980,12.3,53,1.75,1.85,1.62,0.04,49,1,1.87,2,1.76,0.03,0,0,1.56,1.62,1.48,0.03
2018-05-24 03:00:00,30000,0,980,12.2,53.4,1.77,1.85,1.62,0.06,51,3,1.66,1.86,1.49,0.11,8,33,1.41,1.58,1.25,0.07
2018-05-24 03:10:00,31000,0,980,12.2,53,1.74,1.9,1.48,0.08,61,2,1.29,1.53,1.17,0.09,20,18,1.14,1.35,0.98,0.08
2018-05-24 03:20:00,32000,0,980,12.2,53.2,1.37,1.53,1.25,0.06,59,1,1.2,1.3,1.07,0.05,0,0,0.94,1.02,0.84,0.05
2018-05-24 03:30:00,33000,0,980,12.1,53.5,1.33,1.44,1.25,0.03,69,5,0.88,1.17,0.52,0.19,0,0,0.69,0.89,0.52,0.11
2018-05-24 03:40:00,34000,0,980,12.1,53.2,1.58,1.99,1.34,0.17,73,3,0.73,0.89,0.57,0.1,13,18,0.75,1.12,0.52,0.18
