,ev_at108,ed_at106,ev_at88,ev_at67,ed_at65
0,-3.575225925412954,-16.928335116211713,-3.8408980440298883,-3.8827825583952427,-21.693238955822295
1,-3.7577687879039487,-20.911082310932727,-3.8931219169734828,-3.67704176849578,-22.286335181675838
2,-3.7150260945168174,-14.531218502221407,-3.818579172618948,-3.772737486298194,-17.506954620013573
3,-3.8108632481749165,-13.257582709378141,-4.04431152716122,-4.109188962704746,-14.94758044886433
4,-3.9509163863227257,-11.6142432750529,-4.136814793631363,-4.0926842190173,-13.08636822671292
5,-4.356288660735181,-6.35400877437317,-4.578624534510611,-4.647628558015112,-9.7143646363387
6,-4.33616724665459,-0.7674344908652415,-4.7550709780619105,-4.926465234601361,-3.091553222055211
7,-5.134803245332218,12.456417997817908,-5.622661343921097,-5.569027141117708,3.1348895936876033
8,-4.2589217975909355,9.125389123180696,-5.198504502968633,-5.533857589777165,4.805699298966601
9,-3.7156240625971515,4.331737229065851,-4.044857621986735,-4.279229908382533,-1.9874837085155548
10,-3.551268140905181,2.2539717201591145,-3.7874473747055313,-4.0290848170833184,-2.067025332367905
11,-3.6661280603442075,3.010403755894089,-4.182158731226753,-4.486427984416076,-0.339256330624238
12,-3.75844252845063,-5.339448599294883,-3.9893856392252713,-4.051143803488783,-7.744213310312716
13,-3.9038741245384916,-0.7882873796495744,-4.175579447838874,-4.512265567585874,-1.3085138244507561
14,-3.657453461382473,3.7977168264051784,-4.236920396569122,-4.595276270684688,2.121439621641912
15,-4.167170224233562,4.525212633683509,-4.838156334562896,-4.841220445974772,-1.2812004909361008
16,-4.051256407053902,6.46761642976432,-4.6783898701485365,-4.751733147780397,3.555213992170991
17,-4.191989659558088,17.6821654908874,-4.415063422031919,-4.567481578389121,12.744590354287112
18,-4.629112239671085,27.131336062414704,-4.652902962237312,-4.598076314644043,26.245931426697723
19,-4.801652471528794,27.042698206651494,-4.85197882266481,-4.755599273190111,25.27514601276073
20,-4.275668408217283,21.403199356926734,-4.6548087023074824,-4.858048243205852,21.782364392368237
21,-3.7644310633229563,22.934154139972776,-4.0571173124718225,-4.4047492405378605,20.415515346487382
22,-3.75917084385245,20.081895573780656,-4.057857889850053,-4.182144161692891,19.610326968347096
23,-3.545050872784543,15.533480664972501,-4.304687281863285,-4.640368279263585,13.00303360689685
24,-2.9004972221928256,10.866252439955588,-3.4304737318905807,-3.7669431653168237,9.189809963721245
25,-3.001557652886675,5.645988449279969,-3.495687031917232,-3.525971692348193,3.6771161085131894
26,-2.9874175454210428,14.312672272651355,-3.473755695249223,-3.805527410783098,11.924979549212622
27,-2.5591850783664043,21.488548706872393,-3.4004106635471616,-3.8553478486350694,21.673147733536922
28,-2.9775139146411815,23.793995629139744,-3.589375872642598,-3.8825968035763463,20.444763316047187
29,-2.6161835668605278,18.714166263260495,-2.9490783963441376,-3.3395014003374883,18.860378550560114
30,-2.2079231673193607,19.052957303442497,-2.3675472479771673,-2.521035217665204,15.825751408967477
31,-2.266193280361747,21.300730813532482,-2.2306690273194216,-2.0531420085319008,15.742283984546248
32,-2.0414572882807884,27.23524004576737,-2.09405076002803,-2.198133662311478,19.522584657031132
33,-1.992007887368366,31.772993196301456,-2.4983438076082907,-2.5699560570186675,23.09460709537251
34,-2.2454748694324604,34.0139086744756,-2.676726406807337,-2.565908958667329,28.5596815823165
35,-2.1567281890683585,41.991289047829525,-2.1468117644230507,-2.357160898079784,35.93157876581867
36,-2.1519199884306968,42.85650616746776,-2.145168703530706,-2.021687249842884,40.2370738048175
37,-1.9856079358778245,30.626000594362523,-2.383930231117422,-2.4673362901600897,29.59939142957211
38,-1.5825235260213684,24.455677729764744,-1.8593457475880055,-1.9231149940770713,27.06241162801834
39,-1.4527718309974733,9.39634760032817,-1.530037021212968,-1.1972019078446134,8.570143383935658
40,-1.2660466362992526,4.40591574280981,-1.3568189778297426,-1.2096147104358734,0.21541533820683867
41,-1.2470562264025253,-3.3630663183611205,-1.1635434059098015,-1.014768514453972,-7.955880400025023
42,-1.5785781577940825,-5.09032170197969,-1.4019235718056753,-1.2444901556124934,-8.206960118982408
43,-2.3191244497252077,3.205349342464899,-2.2028780941542117,-1.8807919857976514,1.5812346300463105
44,-2.3482315417019017,8.441966196433611,-2.244576242022933,-1.9917749314526065,6.251928984233814
45,-2.0690460738184786,6.610071758217941,-1.9880683145333053,-1.6467045944164527,9.763328508873883
46,-1.8136311481563872,3.7435239872074817,-1.8385725859878868,-1.9237455196285391,13.272011111653683
47,-1.8953954221662426,-3.1116055652767614,-2.0873543107424166,-1.9620373048193893,-0.24132304933539217
48,-1.9690986618972013,-12.95137284237768,-1.9361712168878986,-1.880082358075719,-4.806614074412607
49,-2.1370215600458318,-19.66528021628585,-2.261707412924246,-2.2397839533133963,-10.248553809579818
50,-2.3964426386622377,-27.209934923375926,-2.5381601951111925,-2.6713742582812166,-23.51831786062928
51,-2.424369668011548,-26.78613854558202,-2.5498710359469747,-2.694943683486642,-26.879598593215263
52,-2.5013116471013515,-19.49860435191175,-2.600815763829881,-2.6597723997647025,-18.384195334395457
53,-2.0408196878438667,-12.312865772337375,-2.2420249666671963,-2.402552243414623,-14.022439494316416
54,-2.0410791515735087,-15.15005899022674,-2.290464490733728,-2.237169873720435,-21.74495334424273
55,-1.5757280927266106,-27.894256002324283,-1.7726638805976513,-1.8156978743530114,-30.42261095863728
56,-1.2348228415310825,-17.511854636217805,-1.5174403013152786,-1.6139209576724824,-21.0251224504853
57,-1.2344954585821792,-14.989185546837007,-1.5513721386471593,-1.6282139891242173,-16.53492338126327
58,-1.0936542648181176,-13.140215705092174,-1.1750785178579246,-1.302740613832409,-15.759184334997258
59,-0.8585481170990286,-9.15755465585147,-0.8645752679724019,-0.8822224223731312,-10.8853949445394
60,0.562141329627158,-5.868279726848812,0.38187814696042155,0.27567710909056853,-2.7258798947201797
61,0.778242198502062,-0.4236934226545941,0.592210548417595,0.31522607458880003,0.5703118917025449
62,0.4680167757409306,-1.1956089338935953,0.21579463746501837,0.14804908978598652,2.6554790664846735
63,0.23413870326709008,-3.264606638332509,0.06648484165434532,-0.17005479371765286,-2.506332803526135
64,0.4808433541089041,-7.1477878980029175,0.2965620481699922,0.23910266847981143,-4.459145830496112
65,-0.12347587543610183,-9.025847107761393,-0.11403307425803444,-0.272370740424416,-10.35983154227469
66,-0.984245307225097,-14.064320159087004,-0.9995483094950401,-1.1765247848916953,-9.362725174611057
67,-1.6560669331737543,-11.977215414358568,-1.8161761356879615,-1.8530904326969662,-24.16417117034706
68,-0.29515934812925826,-10.970614328621565,-0.41854837203180617,-0.6235039828272608,-4.971521179572619
69,-0.1862100074796862,-23.7452968493142,-0.311594923140992,-0.453149994230722,-22.56518111175194
70,-0.43067500207236886,-43.36594320400073,-0.5567531932678267,-0.8642888721378958,-36.896472970132464
71,-0.4201659479143358,-35.5923691222998,-0.5457784063181537,-0.6783268408030381,-32.814828485988016
72,-0.6951805603411907,-51.574431107682216,-0.6599380757315165,-0.8064610609641498,-54.55179846850541
73,-0.41049751477322793,-49.608657456299255,-0.4940183689561546,-0.5750371430770809,-37.338458688409304
74,-0.23210429205266214,-23.09974534926002,-0.18450348602421185,-0.5104456929549581,-30.61590690979679
75,-0.9069966601485087,-5.532201561043962,-1.0886254427171063,-1.308820596085996,-5.9531766597501985
76,-0.8414748105188383,-9.809626818484503,-0.932648972086344,-1.1884376049323453,-13.268621272744014
77,-0.9689020088414292,-25.80168685231868,-1.0499087597077212,-1.3111979687758497,-28.440875097870446
78,-1.0582508220501343,-85.69257998404241,-1.2089680697127205,-1.4935967079524284,-107.55688248760879
79,-0.4835102116921568,-6.797570007691988,-0.6130741363705019,-0.8693767920174797,2.0702726553538753
80,-0.02684515697486667,-33.07414215194031,-0.16488285524840451,-0.4012311145215606,-30.631711849135755
81,-0.6585888078895095,-65.17773864111513,-0.5647227531010635,-0.8589275163139702,-50.15198068286942
82,-0.8389906562248678,-0.046583140451701865,-1.062714825638973,-1.2031153921457265,-2.6008847797013033
83,-0.31686080536152583,-47.01298289154562,-0.39764316310348913,-0.6319673919038749,-36.279721640337044
84,-0.9381355085649696,-13.42690314055126,-0.8063175689924169,-0.9248950499301851,7.539056696023636
85,-0.9767547035986308,-28.14971764998137,-1.0313649661003033,-1.0713785131830118,-61.30481648601116
86,-0.5742938928360051,-79.24661836924099,-0.714655220157772,-1.0134313050969337,-98.8367399488352
87,-0.624851687902052,-46.570575061579234,-0.6805032169306775,-0.7279614366388145,-53.616283533638
88,-0.3801764681314297,160.90427792041834,-0.28829517811390737,-0.5479819913375352,144.98083723191974
89,0.3032322131641392,165.9026649819188,0.436398100049852,0.11117304678280648,160.85839241422644
90,0.0770398076408152,175.29466605422016,0.21343203421378143,0.14508654968467538,157.3718863404285
91,0.031372516812326,220.22652376452487,-0.013073094308200695,-0.16514566814503628,204.083383885478
92,0.2961657178472683,220.80656339098886,0.26414276621642396,0.09194698302334947,214.4945963957648
93,-0.22869308651468723,173.56296672323683,-0.2892622676076575,-0.3147259002861529,167.42317377128194
94,-0.40881308690417684,201.16133279500286,-0.3510557030859571,-0.500013059298436,164.8930760345924
95,-0.366753468571517,152.5453711178041,-0.39051833079311304,-0.38298040314919146,130.10007841233033
96,-0.33545144728461596,193.1922080080962,-0.18563089690713608,-0.10984427832598276,159.69857634734183
97,-0.41987337206781916,216.54455963310122,-0.3226500462680777,-0.27141627345370156,184.79757376225137
98,-0.510360665809565,198.16021064165076,-0.2650636690519468,-0.0864866110679201,176.6532685713919
99,-1.08773367281874,189.20747129100246,-0.7884279709873108,-0.45871864071152824,146.77866645820933
100,-0.3113947998608666,181.89415096699156,-0.11461788320719934,0.14312060826337314,156.43198766776436
101,-0.35848585686863,187.35904756296716,-0.1565769780004025,0.11617656392310693,165.2416638990881
102,-1.2514017909807742,166.83097443242855,-0.9821553589972511,-0.5868290815931987,153.55226363496024
103,-1.3667914781637038,134.47743433062317,-1.0342275168646853,-0.5906228454453017,106.31868716290813
104,-2.0838641825716526,129.63779692771007,-1.7083049689650105,-1.1604289379629202,93.01169298891489
