,ev_at108,ed_at106,ev_at88,ev_at67,ed_at65
0,-0.6623787098148313,328.23659780574127,-0.7393935864936907,-0.6020209348358989,330.84756299549343
1,-0.5529506723117876,324.3382038563058,-0.9406294638984338,-1.2143972707835093,322.4110192263458
2,-0.15210365049608754,322.3267485712943,-0.4614774901676366,-0.9332160650535091,321.00194967189805
3,-0.28837891548530514,320.8463313982283,-0.6680097987047517,-1.02158305419875,321.2592162211757
4,0.167823376433482,321.83598876531204,-0.29207298373721,-0.6638998428572584,322.10122530998274
5,-0.8635842446839526,320.8326901366227,-0.9183282570057347,-1.05704837935461,321.88518102627535
6,-1.7603488421327214,318.65536935211867,-2.051824693752547,-2.0825909883388203,317.8009995633219
7,-2.823196308102945,315.2414233446872,-3.310668428076889,-3.7041895574694355,310.4085039478748
8,-3.6977784920962833,310.7088527609958,-3.8560098601110155,-3.7096658424660873,302.0015992303978
9,-2.5378703153220297,304.95472737701397,-2.432385552292203,-2.2163711096219796,296.12575654866976
10,-2.296862087701795,304.5944398987402,-2.170752765734612,-2.0860438670044648,296.1347610786384
11,-4.716278916978939,299.05338611942364,-4.460274386398971,-3.9836313484983368,283.20738831050403
12,-5.703493187963274,301.8890776230488,-5.89479556400021,-5.648922146443245,286.7717934415267
13,-7.831836764984221,252.49758078569576,-6.724048812546977,-5.311473232814382,199.9449674952589
14,5.8596302763951815,148.71054348904195,6.69973145603219,7.485153494103988,142.15131678121355
15,3.9840791145351826,159.3445364728251,4.671129100309889,5.598114146859661,152.9632587631104
16,3.8673645244623263,165.26271717643988,4.395460753886075,5.345136985445452,159.46327435048443
17,2.3884929870524,164.7766575358997,3.009153774012592,3.701376455136373,161.37225541481618
18,1.1956344000714,157.57571994194177,1.7260213365304633,2.5200279967117254,155.5137470010387
19,-0.17769610563893679,152.73511951527587,0.7541348195342206,1.7820935871840256,151.08690266220842
20,-2.4337885151244514,-217.26543201765406,-1.3235596432052645,-0.23228250632488923,125.79126059477831
